Date,AUDUSD=X_Open,CADUSD=X_Open,Oil_Open,EURUSD=X_Open,GBPUSD=X_Open,Gold_Open,JPY=X_Open,5Y Yield_Open,^GSPC_Open,10Y Yield_Open,^VIX_Open,AUDUSD=X_High,CADUSD=X_High,Oil_High,EURUSD=X_High,GBPUSD=X_High,Gold_High,JPY=X_High,5Y Yield_High,^GSPC_High,10Y Yield_High,^VIX_High,AUDUSD=X_Low,CADUSD=X_Low,Oil_Low,EURUSD=X_Low,GBPUSD=X_Low,Gold_Low,JPY=X_Low,5Y Yield_Low,^GSPC_Low,10Y Yield_Low,^VIX_Low,AUDUSD=X_Close,CADUSD=X_Close,Oil_Close,EURUSD=X_Close,GBPUSD=X_Close,Gold_Close,JPY=X_Close,5Y Yield_Close,^GSPC_Close,10Y Yield_Close,^VIX_Close
21 06 2023,0.678882062,0.756109416,70.90000153,1.092036843,1.27647078,1935.599976,141.3350067,3.99000001,4380.009766,3.762000084,13.88000011,0.679994583,0.758984506,72.72000122,1.096130729,1.279787064,1936.800049,142.3289948,4.017000198,4386.220215,3.789000034,13.89000034,0.674417973,0.755013227,70.80000305,1.090667129,1.26935935,1920,141.3710022,3.934000015,4360.140137,3.710999966,13.10000038,0.678882062,0.756109416,72.52999878,1.092036843,1.276535988,1933.300049,141.3350067,3.954999924,4365.689941,3.72300005,13.19999981
22 06 2023,0.679870248,0.7598207,72.43000031,1.099263549,1.277122855,1920,141.6880035,3.969000101,4355.399902,3.74000001,13.88000011,0.680619359,0.761092961,72.65000153,1.101115465,1.281722665,1921,142.9340057,4.051000118,4382.25,3.809999943,13.97999954,0.674968779,0.758852005,68.93000031,1.095110297,1.27302587,1912.099976,141.6260071,3.936000109,4351.819824,3.710999966,12.72999954,0.679870248,0.7598207,69.51000214,1.099263549,1.277204514,1912.699951,141.6880035,4.046000004,4381.890137,3.799000025,12.90999985
23 06 2023,0.676069915,0.760693491,69.52999878,1.095890403,1.274518609,1918.699951,143.0299988,3.970000029,4354.169922,3.726999998,13.23999977,0.67670995,0.760919154,69.65000153,1.095890403,1.275049925,1932.5,143.8540039,4.019000053,4366.549805,3.75999999,13.80000019,0.66636014,0.756143689,67.34999847,1.084504604,1.26919663,1918.699951,142.7619934,3.928999901,4341.339844,3.691999912,12.88000011,0.676069915,0.760693491,69.16000366,1.095890403,1.274713516,1919.099976,143.0299988,3.994999886,4348.330078,3.739000082,13.43999958
26 06 2023,0.668051779,0.759607136,69.83999634,1.090667129,1.273252726,1922.900024,143.5410004,3.948999882,4344.839844,3.701999903,14.43000031,0.669499993,0.761150897,70.11000061,1.092180014,1.274827242,1928.5,143.6820068,3.986000061,4362.060059,3.736999989,14.71000004,0.666848898,0.758967221,68.70999908,1.088814616,1.268971205,1922.5,142.9730072,3.927000046,4328.080078,3.678999901,13.77999973,0.668051779,0.759607136,69.37000275,1.090667129,1.27296102,1923.699951,143.5410004,3.963000059,4328.819824,3.719000101,14.25
27 06 2023,0.667449832,0.760456264,69.48999786,1.091048002,1.270922542,1927,143.4600067,3.964999914,4337.359863,3.713999987,14.10999966,0.672099888,0.762404323,70.15000153,1.097610474,1.275917053,1929.400024,144.1629944,4.043000221,4384.419922,3.776000023,14.34000015,0.667111456,0.758299589,67.5,1.090322375,1.270486593,1914,143.2920074,3.943000078,4335,3.691999912,13.59000015,0.667449832,0.760456264,67.69999695,1.091048002,1.2711972,1914,143.4600067,4.03399992,4378.410156,3.767999887,13.73999977
28 06 2023,0.668140173,0.757707775,68.01000214,1.095722318,1.274453521,1912.300049,143.8820038,4.004000187,4367.47998,3.734999895,13.89999962,0.668717444,0.758144379,69.73000336,1.096250892,1.275136113,1912.300049,144.5950012,4.039999962,4390.350098,3.766000032,13.96000004,0.659861267,0.753341079,67.05000305,1.089965701,1.260827422,1912.300049,143.7359924,3.967000008,4360.220215,3.703999996,13.35999966,0.668140173,0.757707775,69.55999756,1.095722318,1.274469852,1912.300049,143.8820038,3.971999884,4376.859863,3.710000038,13.43000031
29 06 2023,0.660061657,0.754614413,69.25,1.091583848,1.264126658,1909.900024,144.3890076,4.015999794,4374.939941,3.746999979,13.64000034,0.664100111,0.755286992,70.59999847,1.094067931,1.266592264,1909.900024,144.8919983,4.15500021,4398.390137,3.868000031,13.85000038,0.659610152,0.752768278,68.93000031,1.086236238,1.259255528,1892.5,144.1380005,4.015999794,4371.970215,3.746999979,13.40999985,0.660061657,0.754614413,69.86000061,1.091583848,1.264254451,1909.199951,144.3890076,4.143000126,4396.439941,3.854000092,13.53999996
30 06 2023,0.661971092,0.754716933,69.81999969,1.086802959,1.261495352,1908.599976,144.7799988,4.15899992,4422.439941,3.859999895,13.51000023,0.66644007,0.757128358,71.04000092,1.093374133,1.272620797,1921.099976,145.0330048,4.168000221,4458.47998,3.871999979,13.59000015,0.660471439,0.752887309,69.52999878,1.083646655,1.260144114,1900.599976,144.2279968,4.100999832,4422.439941,3.806999922,12.96000004,0.661971092,0.754716933,70.63999939,1.086802959,1.261463642,1921.099976,144.7799988,4.132999897,4450.379883,3.819000006,13.59000015
3 07 2023,0.665832162,0.754716933,70.44999695,1.090750456,1.269357681,1917.900024,144.397995,4.19299984,4450.47998,3.864000082,13.85000038,0.668941081,0.755823612,71.76999664,1.093135118,1.271940947,1929.5,144.9089966,4.196000099,4456.459961,3.865999937,13.85000038,0.663780093,0.753420532,69.69000244,1.087181091,1.266031027,1917.900024,144.022995,4.09100008,4442.290039,3.778000116,13.47000027,0.665832162,0.754716933,69.79000092,1.090750456,1.269325495,1921.699951,144.397995,4.190999985,4455.589844,3.85800004,13.56999969
4 07 2023,0.667409718,0.754830897,,1.091309905,1.269035578,,144.5839996,,,,,0.670699775,0.757288873,,1.091822267,1.273641944,,144.6730042,,,,,0.664429784,0.754381061,,1.089075446,1.268472195,,144.2100067,,,,,0.667409718,0.754830897,,1.091309905,1.269293189,,144.5839996,,,,
5 07 2023,0.669270158,0.756229401,70.15000153,1.088494658,1.27208662,1923.5,144.4060059,4.186999798,4442.040039,3.868000031,14.18999958,0.670099795,0.756544113,72.16999817,1.090619564,1.273414969,1933.900024,144.7250061,4.255000114,4454.060059,3.947000027,14.73999977,0.665829897,0.752303958,69.90000153,1.086507797,1.268922806,1914.699951,144.0899963,4.168000221,4436.609863,3.862999916,14.05000019,0.669270158,0.756229401,71.79000092,1.088494658,1.271762967,1919.599976,144.4060059,4.255000114,4446.819824,3.944999933,14.18000031
6 07 2023,0.665690303,0.752677619,71.80000305,1.085658431,1.270631909,1909.300049,144.4889984,4.342000008,4422.620117,3.993000031,14.85000038,0.668899894,0.753284335,72.33999634,1.090155959,1.278036952,1910.199951,144.6419983,4.494999886,4422.620117,4.083000183,17.07999992,0.660018086,0.747999132,70.22000122,1.083435297,1.267619967,1903.199951,143.5829926,4.342000008,4385.049805,3.993000031,14.78999996,0.665690303,0.752677619,71.80000305,1.085658431,1.270454288,1908.699951,144.4889984,4.366000175,4411.589844,4.040999889,15.43999958
7 07 2023,0.66283989,0.748200595,71.88999939,1.089063644,1.274226308,1913.400024,143.951004,4.402999878,4404.540039,4.078000069,15.97000027,0.668717444,0.752711654,73.91999817,1.096467137,1.284010172,1934.099976,144.1929932,4.438000202,4440.390137,4.093999863,16.05999947,0.662120104,0.747071505,71.19000244,1.086861968,1.272718072,1913.400024,142.1100006,4.289999962,4397.399902,4.006000042,14.32999992,0.66283989,0.748200595,73.86000061,1.089063644,1.274274945,1926.199951,143.951004,4.336999893,4398.950195,4.050000191,14.82999992
10 07 2023,0.668838203,0.753125429,73.86000061,1.096972346,1.283861756,1923.599976,142.2089996,4.316999912,4394.22998,4.052000046,16.07999992,0.669539869,0.753641963,74.15000153,1.099275589,1.283861756,1926.099976,142.9989929,4.357999802,4412.600098,4.092000008,16.20999908,0.662457883,0.751755357,72.66999817,1.094451189,1.275266171,1912.300049,141.5279999,4.231999874,4389.919922,3.986000061,15.03999996,0.668838203,0.753125429,72.98999786,1.096972346,1.283894777,1925,142.2089996,4.245999813,4409.529785,4.006000042,15.06999969
11 07 2023,0.667900026,0.753352463,73.19000244,1.100594401,1.286322594,1925,141.2969971,4.227000237,4415.549805,3.980000019,15.02000046,0.669509828,0.75496769,74.95999908,1.102560163,1.293326497,1937,141.4409943,4.258999825,4443.640137,4.001999855,15.25,0.665119171,0.752485096,72.98000336,1.097863555,1.285975099,1924.199951,140.1649933,4.217999935,4408.459961,3.961999893,14.63000011,0.667900026,0.753352463,74.83000183,1.100594401,1.286471367,1931.300049,141.2969971,4.238999844,4439.259766,3.980000019,14.84000015
12 07 2023,0.66937989,0.755989313,74.83000183,1.101406455,1.293493748,1932.300049,140.1179962,4.190000057,4467.689941,3.946000099,14.81999969,0.679509819,0.76076287,76.15000153,1.112594604,1.300220966,1958,140.0740051,4.205999851,4488.339844,3.947999954,14.81999969,0.668379962,0.755675077,74.66999817,1.101285219,1.290505767,1932.199951,138.2050018,4.056000233,4463.22998,3.844000101,13.51000023,0.66937989,0.755989313,75.75,1.101406455,1.293477058,1956.199951,140.1179962,4.070000172,4472.160156,3.861000061,13.53999996
13 07 2023,0.679278612,0.758564174,75.84999847,1.114454508,1.299798489,1961.099976,138.3150024,4.013999939,4491.5,3.825999975,13.43999958,0.689699888,0.762945294,77.33000183,1.119620204,1.311337829,1961.099976,138.9369965,4.041999817,4517.379883,3.845999956,13.60999966,0.678640187,0.757972002,75.31999969,1.113065243,1.29902184,1953,138.0559998,3.933000088,4489.359863,3.760999918,13.11999989,0.679278612,0.758564174,76.88999939,1.114454508,1.299629569,1959.199951,138.3150024,3.934999943,4510.040039,3.760999918,13.60999966
14 07 2023,0.688861787,0.762631118,77.16000366,1.122346997,1.313145876,1958.400024,138.0749969,3.97300005,4514.609863,3.779000044,13.72000027,0.68960762,0.763883591,77.30000305,1.12447989,1.314233065,1960.599976,139.1009979,4.039999962,4527.759766,3.819999933,13.76000023,0.68418175,0.757317603,75.11000061,1.120611429,1.309517622,1952.699951,137.3150024,3.95600009,4499.560059,3.762000084,13.22000027,0.688861787,0.762631118,75.41999817,1.122346997,1.312852859,1960.099976,138.0749969,4.031000137,4505.419922,3.819000006,13.34000015
17 07 2023,0.683779359,0.756143689,75.01999664,1.122775555,1.309123278,1954,138.6820068,3.986000061,4508.859863,3.779000044,13.77999973,0.683994532,0.7598207,76.08999634,1.125112534,1.310719132,1956.5,139.3939972,4.051000118,4532.850098,3.835999966,14,0.678910136,0.755880713,73.83999634,1.120548606,1.30544889,1946.599976,138.0149994,3.986000061,4504.899902,3.779000044,13.43000031,0.683779359,0.756143689,74.15000153,1.122775555,1.3090204,1952.400024,138.6820068,4.000999928,4522.790039,3.796999931,13.47999954
18 07 2023,0.681050003,0.757489681,74.18000031,1.123759627,1.307087064,1968.800049,138.7290039,3.950999975,4521.779785,3.757999897,13.60999966,0.683640122,0.759457111,75.95999908,1.127573729,1.312456489,1978.400024,138.9559937,4.006999969,4562.299805,3.792999983,13.67000008,0.678980172,0.755241394,73.87999725,1.122007012,1.305125237,1963.400024,137.8280029,3.924000025,4514.589844,3.737999916,13.28999996,0.681050003,0.757489681,75.75,1.123759627,1.307172418,1977.199951,138.7290039,4.000999928,4554.97998,3.789000034,13.30000019
19 07 2023,0.681482136,0.75952059,75.83999634,1.122889042,1.303508997,1977,139.0269928,3.95600009,4563.870117,3.743999958,13.31999969,0.681899846,0.760086358,76.97000122,1.123974323,1.303951025,1977.5,139.9900055,4.014999866,4578.430176,3.795000076,13.84000015,0.675170243,0.757989168,75.06999969,1.117630601,1.287166953,1973,138.8760071,3.937999964,4557.47998,3.734999895,13.11999989,0.681482136,0.75952059,75.34999847,1.122889042,1.303508997,1977.5,139.0269928,3.971999884,4565.720215,3.742000103,13.76000023
20 07 2023,0.676999927,0.759705186,75.34999847,1.120523453,1.293979168,1973.699951,139.5980072,4.048999786,4554.379883,3.790999889,13.96000004,0.684739232,0.762311339,76.15000153,1.122964621,1.296512365,1973.699951,140.4029999,4.126999855,4564.740234,3.874000072,14.22999954,0.677169979,0.757925987,74.72000122,1.11331296,1.284191608,1965.599976,139.1230011,4.048999786,4527.560059,3.790999889,13.57999992,0.676999927,0.759705186,75.62999725,1.120523453,1.293979168,1968.300049,139.5980072,4.099999905,4534.870117,3.854000092,13.98999977
21 07 2023,0.677819073,0.75905937,75.69999695,1.113709807,1.286968231,1961.800049,139.8639984,4.092999935,4550.160156,3.832999945,13.86999989,0.678799987,0.760224998,77.29000092,1.11470294,1.29038918,1964.300049,141.9369965,4.102000237,4555,3.836999893,13.89000034,0.672310054,0.756086469,75.69000244,1.110962987,1.281788349,1961.800049,139.7519989,4.06799984,4535.790039,3.809000015,13.36999989,0.677819073,0.75905937,77.06999969,1.113709807,1.287233233,1964.300049,139.8639984,4.092999935,4536.339844,3.836999893,13.60000038
24 07 2023,0.672580004,0.75620085,77.01000214,1.112532616,1.28518188,1965.300049,141.75,4.058000088,4543.390137,3.805999994,14.28999996,0.675620914,0.760213435,79.27999878,1.114504099,1.288344383,1965.5,141.7709961,4.138999939,4563.410156,3.86500001,14.30000019,0.671659768,0.755995035,76.44000244,1.106880426,1.279918075,1960.300049,140.8860016,4.048999786,4541.290039,3.798000097,13.72999954,0.672580004,0.75620085,78.73999786,1.112532616,1.285347104,1960.300049,141.75,4.126999855,4554.640137,3.857000113,13.90999985
25 07 2023,0.673300922,0.759036362,78.84999847,1.106317043,1.281246424,1953,141.5220032,4.168000221,4555.189941,3.89199996,14.02000046,0.679117143,0.760652959,79.90000153,1.108893394,1.287730455,1962.5,141.6900024,4.206999779,4580.620117,3.921999931,14.09000015,0.672650099,0.757030904,78.29000092,1.102207661,1.281065822,1953,140.9149933,4.159999847,4552.419922,3.88499999,13.81999969,0.673300922,0.759036362,79.62999725,1.106317043,1.281262755,1962.099976,141.5220032,4.19299984,4567.459961,3.911999941,13.85999966
26 07 2023,0.678759933,0.758316875,79.33999634,1.105045676,1.289340973,1966.199951,140.9129944,4.147999763,4558.959961,3.88499999,13.85999966,0.67914021,0.759186208,79.76999664,1.108647466,1.293627501,1972,141.1790009,4.197000027,4582.470215,3.904000044,14.15999985,0.673150003,0.755560935,78.55000305,1.103838086,1.287614465,1966.199951,140.1889954,4.083000183,4547.580078,3.848999977,13.14999962,0.678759933,0.758316875,78.77999878,1.105045676,1.289390802,1968.900024,140.9129944,4.083000183,4566.75,3.851000071,13.18999958
27 07 2023,0.675999939,0.757311881,78.90000153,1.107836843,1.292858243,1945.400024,140.3670044,4.092000008,4598.259766,3.862999916,13.14000034,0.682091057,0.75999397,80.59999847,1.115200162,1.299545169,1945.400024,141.2810059,4.260000229,4607.069824,4.021999836,15.02000046,0.672228277,0.757351995,78.87000275,1.098490715,1.282725573,1945.400024,139.397995,4.083000183,4528.560059,3.852999926,12.73999977,0.675999939,0.757311881,80.08999634,1.107836843,1.292724609,1945.400024,140.3670044,4.250999928,4537.410156,4.012000084,14.40999985
28 07 2023,0.67118597,0.756029308,79.83999634,1.097875595,1.279426813,1945.5,138.8639984,4.181000233,4565.75,3.960999966,14.02999973,0.671099961,0.757225811,80.70999908,1.104679465,1.288526893,1962.199951,140.9570007,4.221000195,4590.160156,3.994999886,14.18000031,0.662380219,0.754870772,79.06999969,1.094702721,1.27647078,1944.199951,138.0899963,4.156000137,4564.009766,3.940999985,13.27000046,0.67118597,0.756029308,80.58000183,1.097875595,1.279377699,1960.400024,138.8639984,4.195000172,4582.22998,3.969000101,13.32999992
31 07 2023,0.666080534,0.75466007,80.65000153,1.10242641,1.285380006,1959.199951,140.7579956,4.190000057,4584.819824,3.967000008,13.97999954,0.673899889,0.760514081,82,1.104545116,1.287332654,1971.599976,142.647995,4.205999851,4594.220215,3.980999947,14.09000015,0.665929735,0.754096627,80.12999725,1.100618601,1.282955885,1950,140.701004,4.147999763,4573.140137,3.927000046,13.56999969,0.666080534,0.75466007,81.80000305,1.10242641,1.285396576,1970.5,140.7579956,4.178999901,4588.959961,3.959000111,13.63000011
1 08 2023,0.671681881,0.758035123,81.73000336,1.099759102,1.283202887,1964.900024,142.322998,4.214000225,4578.830078,4.000999928,13.75,0.672320008,0.758385837,82.22000122,1.100231051,1.283861756,1965.400024,143.4530029,4.252999783,4584.620117,4.05700016,14.30000019,0.660571814,0.751924872,80.58999634,1.095446229,1.274161339,1940.699951,142.2899933,4.197000027,4567.529785,4.000999928,13.75,0.671681881,0.758035123,81.37000275,1.099759102,1.283400536,1940.699951,142.322998,4.249000072,4576.72998,4.051000118,13.93000031
2 08 2023,0.661760807,0.753664672,82.05000305,1.100788116,1.279115796,1948.400024,142.9700012,4.224999905,4550.930176,4.039000034,15.69999981,0.663100064,0.753528357,82.43000031,1.100703359,1.279737949,1953.599976,143.4600067,4.289999962,4550.930176,4.125999928,16.47999954,0.652801156,0.749209583,79.05000305,1.091977239,1.268182635,1933.199951,142.2570038,4.21999979,4505.75,4.034999847,14.94999981,0.661760807,0.753664672,79.48999786,1.100788116,1.279574156,1937.400024,142.9700012,4.241000175,4513.390137,4.078000069,16.09000015
3 08 2023,0.654499948,0.749434173,79.76999664,1.094415188,1.271762967,1934.199951,143.3439941,4.278999805,4494.27002,4.144999981,16.77000046,0.656099975,0.749951243,81.86000061,1.095398307,1.272847652,1936.5,143.878006,4.315000057,4519.490234,4.197999954,17.42000008,0.651489973,0.747540593,78.69000244,1.091357589,1.262594342,1928,142.0930023,4.252999783,4485.540039,4.127999783,15.72000027,0.654499948,0.749434173,81.55000305,1.094415188,1.272037983,1932,143.3439941,4.301000118,4501.890137,4.18900013,15.92000008
4 08 2023,0.656120658,0.749029994,81.73000336,1.095158339,1.271617413,1934.900024,142.5980072,4.326000214,4513.959961,4.191999912,16.01000023,0.660881758,0.749906242,83.23999786,1.104094028,1.278265595,1945,142.8670044,4.40199995,4540.339844,4.205999851,17.38999939,0.654660165,0.746692181,81.51000214,1.093625188,1.269164443,1920,141.5570068,4.163000107,4474.549805,4.058000088,14.56999969,0.656120658,0.749029994,82.81999969,1.095158339,1.271633625,1939.599976,142.5980072,4.163000107,4478.029785,4.059999943,17.10000038
7 08 2023,0.657371461,0.747775376,82.81999969,1.10026741,1.275119901,1941,141.8760071,4.209000111,4491.580078,4.112999916,16.89999962,0.659300089,0.748738408,83.30000305,1.101200342,1.278608799,1941,142.4880066,4.209000111,4519.839844,4.112999916,17.36000061,0.655610025,0.746352255,81.51999664,1.0966115,1.271391153,1929.800049,141.522995,4.144000053,4491.149902,4.06400013,15.77000046,0.657371461,0.747775376,81.94000244,1.10026741,1.274794817,1933.5,141.8760071,4.151000023,4518.439941,4.078000069,15.77000046
8 08 2023,0.657259107,0.747875988,82.52999878,1.100315809,1.278592587,1931.699951,142.5240021,4.104000092,4498.029785,4.007999897,16.28000069,0.657590151,0.748222947,83.08000183,1.10098207,1.278592587,1933.199951,143.4190063,4.125,4503.310059,4.03399992,18.13999939,0.649781048,0.740696847,79.90000153,1.093099236,1.268584728,1923,142.572998,4.080999851,4464.390137,3.983999968,15.96000004,0.657259107,0.747875988,82.91999817,1.100315809,1.278200269,1924.099976,142.5240021,4.112999916,4499.379883,4.026000023,15.98999977
9 08 2023,0.653160155,0.744878948,82.87999725,1.095890403,1.274437308,1925.400024,143.2779999,4.133999825,4501.569824,4.035999775,15.81000042,0.657059968,0.746045947,84.65000153,1.099432707,1.277840972,1928.800049,143.7120056,4.135000229,4502.439941,4.035999775,16.87000084,0.652098775,0.743278921,82.66999817,1.095590234,1.271245718,1913.699951,143.0140076,4.092000008,4461.330078,3.987999916,15.38000011,0.653160155,0.744878948,84.40000153,1.095890403,1.274161339,1915.400024,143.2779999,4.127999783,4467.709961,4.012000084,15.96000004
10 08 2023,0.653680205,0.745223165,84.25,1.097767115,1.271892428,1921.099976,143.727005,4.09800005,4487.160156,3.982000113,15.57999992,0.661108971,0.747652352,84.88999939,1.105839968,1.281131506,1927.800049,144.4830017,4.224999905,4527.370117,4.093999863,16.86000061,0.652890682,0.745017707,82.58000183,1.096803904,1.27108407,1911.400024,143.3390045,4.066999912,4457.919922,3.957000017,14.60000038,0.653680205,0.745223165,82.81999969,1.097767115,1.272005677,1914.400024,143.727005,4.202000141,4468.830078,4.079999924,15.85000038
11 08 2023,0.651249826,0.743781984,82.83000183,1.098164916,1.266624451,1913,144.8540039,4.21600008,4450.689941,4.106999874,15.52999973,0.653350055,0.745545387,83.80999756,1.100436926,1.273706913,1916.599976,144.9629974,4.309999943,4476.22998,4.168000221,16.51000023,0.648781896,0.742704809,82.23000336,1.0951823,1.266624451,1911.800049,144.4369965,4.19299984,4443.97998,4.090000153,14.84000015,0.651249826,0.743781984,83.19000244,1.098164916,1.267009497,1912.900024,144.8540039,4.308000088,4464.049805,4.168000221,14.84000015
14 08 2023,0.649540484,0.744058728,83.08999634,1.094439149,1.269502759,1909.300049,144.8170013,4.333000183,4458.129883,4.176000118,15.88000011,0.650359929,0.7442137,83.19999695,1.096034527,1.271633625,1912.599976,145.5659943,4.381000042,4490.330078,4.215000153,16.05999947,0.645611107,0.741938829,81.76000214,1.087748647,1.261909246,1903.300049,144.7510071,4.315000057,4453.439941,4.145999908,14.77000046,0.649540484,0.744058728,82.51000214,1.094439149,1.269502759,1910.599976,144.8170013,4.355999947,4489.720215,4.184000015,14.81999969
15 08 2023,0.64884001,0.743008256,82.51999664,1.090988398,1.268617034,1906,145.4369965,4.396999836,4478.870117,4.235000134,14.94999981,0.651890457,0.743992269,82.91000366,1.094966412,1.275266171,1907.699951,145.8580017,4.448999882,4478.870117,4.274000168,16.56999969,0.645930171,0.740757227,80.40000153,1.090084553,1.267700315,1895,145.1069946,4.30700016,4432.189941,4.165999889,14.90999985,0.64884001,0.743008256,80.98999786,1.090988398,1.268520355,1902.5,145.4369965,4.380000114,4437.859863,4.221000195,16.45999908
16 08 2023,0.645790398,0.74128437,81.23000336,1.090417385,1.270018697,1904.5,145.6080017,4.350999832,4433.790039,4.204999924,16.54000092,0.647999942,0.74222517,81.43000031,1.093469739,1.276584864,1904.5,145.8829956,4.414999962,4449.950195,4.262000084,16.93000031,0.642880082,0.739360631,79.05000305,1.089775681,1.26884234,1890.300049,145.3190002,4.331999779,4403.549805,4.190999985,15.80000019,0.645790398,0.74128437,79.37999725,1.090417385,1.270131588,1896.099976,145.6080017,4.407999992,4404.330078,4.257999897,16.78000069
17 08 2023,0.641469717,0.738737941,79.25,1.087488413,1.272701859,1893.699951,146.3329926,4.407999992,4416.319824,4.277999878,16.95999908,0.644961536,0.740916371,81.08000183,1.091726899,1.278674245,1902.400024,146.5249939,4.467000008,4421.169922,4.328000069,18.12999916,0.636869609,0.737969279,78.94999695,1.086236238,1.270518899,1884,145.6380005,4.392000198,4364.830078,4.271999836,16.39999962,0.641469717,0.738737941,80.38999939,1.087488413,1.272815108,1884.099976,146.3329926,4.43900013,4370.359863,4.308000088,17.88999939
18 08 2023,0.640688896,0.738268912,80.04000092,1.087464809,1.274794817,1891.800049,145.7140045,4.377999783,4344.879883,4.243000031,17.79999924,0.642929733,0.739393413,81.61000061,1.089561939,1.276633739,1891.800049,145.7740021,4.407000065,4381.819824,4.28000021,18.87999916,0.638039947,0.736702561,79.58999634,1.084645748,1.269083858,1886.099976,145.1340027,4.352000237,4335.310059,4.22300005,17.13999939,0.640688896,0.738268912,81.25,1.087464809,1.275022268,1886.099976,145.7140045,4.381999969,4369.709961,4.250999928,17.29999924
21 08 2023,0.641469717,0.73846519,81.43000031,1.087559462,1.274177432,1893.599976,145.3049927,4.402999878,4380.279785,4.294000149,18.03000069,0.642301977,0.7409603,82.47000122,1.091357589,1.276503444,1893.599976,146.3829956,4.47300005,4407.549805,4.354000092,18.11000061,0.638920486,0.736756802,80.61000061,1.087062836,1.271100283,1893.300049,145.1490021,4.395999908,4360.299805,4.288000107,16.87999916,0.641469717,0.73846519,80.72000122,1.087559462,1.274193764,1893.300049,145.3049927,4.459000111,4399.77002,4.342000008,17.12999916
22 08 2023,0.641408026,0.738388836,80.80000305,1.089835167,1.276128769,1894.599976,146.2380066,4.43900013,4415.330078,4.309999943,16.95999908,0.64590013,0.74008292,80.98999786,1.093199611,1.280098319,1896.800049,146.3899994,4.499000072,4418.589844,4.361999989,17.57999992,0.640438557,0.737261951,80.09999847,1.08340013,1.272102833,1892.800049,145.5019989,4.438000202,4382.77002,4.309999943,16.61000061,0.641408026,0.738388836,80.34999847,1.089835167,1.276079893,1896.400024,146.2380066,4.479000092,4387.549805,4.328000069,16.96999931
23 08 2023,0.642799914,0.738001943,79.63999939,1.084669232,1.273171663,1909.599976,145.7630005,4.438000202,4396.439941,4.282999992,16.63999939,0.647219837,0.739043713,79.91000366,1.087051034,1.276405573,1918.5,145.8130035,4.452000141,4443.180176,4.291999817,17.10000038,0.641180217,0.735126555,77.62000275,1.080298543,1.261638641,1909.599976,144.5800018,4.34499979,4396.439941,4.190000057,15.90999985,0.642799914,0.738001943,78.88999939,1.084669232,1.27315557,1918.5,145.7630005,4.361000061,4436.009766,4.197999954,15.97999954
24 08 2023,0.648058772,0.739442587,78.56999969,1.086578608,1.27208662,1920,144.6730042,4.388000011,4455.160156,4.22300005,15.56999969,0.648899794,0.740203381,79.27999878,1.087689519,1.272896171,1920.800049,145.9470062,4.418000221,4458.299805,4.238999844,17.31999969,0.642351508,0.736019313,77.58999634,1.08154881,1.262945175,1918.199951,144.6210022,4.361000061,4375.549805,4.190000057,15.47999954,0.648058772,0.739442587,79.05000305,1.086578608,1.272054195,1918.199951,144.6730042,4.403999805,4376.310059,4.235000134,17.20000076
25 08 2023,0.641395688,0.736008465,78.87999725,1.079913616,1.259334803,1919.800049,146.0670013,4.420000076,4389.379883,4.235000134,17.20999908,0.643827915,0.737028301,80.44999695,1.083975554,1.264702082,1919.800049,146.6049957,4.488999844,4418.459961,4.284999847,17.36000061,0.638239861,0.733180821,78.13999939,1.076669693,1.254878283,1911.099976,145.7339935,4.394999981,4356.290039,4.203999996,15.44999981,0.641395688,0.736008465,79.83000183,1.079913616,1.259287238,1911.099976,146.0670013,4.433000088,4405.709961,4.238999844,15.68000031
28 08 2023,0.641671419,0.735618651,80.15000153,1.079738617,1.259192109,1915.5,146.5310059,4.448999882,4426.029785,4.231999874,16.23999977,0.643790603,0.736887097,80.87000275,1.082134008,1.261065841,1921.5,146.7160034,4.448999882,4439.560059,4.234000206,16.28000069,0.64027983,0.734710634,79.61000061,1.079936981,1.256739259,1915.5,146.2779999,4.402999878,4414.97998,4.193999767,15,0.641671419,0.735618651,80.09999847,1.079738617,1.258970141,1917.900024,146.5310059,4.412000179,4433.310059,4.211999893,15.07999992
29 08 2023,0.642818093,0.735234618,79.98000336,1.082555652,1.261299729,1917.900024,146.4640045,4.400000095,4432.75,4.21999979,15.07999992,0.646899998,0.736463845,81.41000366,1.085670233,1.263567567,1936.5,147.3439941,4.422999859,4500.140137,4.243000031,15.30000019,0.640210152,0.7333529,79.33999634,1.078353167,1.256391883,1916.900024,145.852005,4.263000011,4431.680176,4.105999947,14.34000015,0.642818093,0.735234618,81.16000366,1.082555652,1.261113644,1936.5,146.4640045,4.27699995,4497.629883,4.122000217,14.44999981
30 08 2023,0.647659957,0.73752296,81.29000092,1.086921096,1.263902903,1936,145.9880066,4.285999775,4500.339844,4.137000084,14.52999973,0.652060509,0.740017176,82.05000305,1.094546914,1.274372458,1946.400024,146.522995,4.304999828,4521.649902,4.15500021,14.69999981,0.645170033,0.736583114,80.87999725,1.085611343,1.262004852,1934.599976,145.5579987,4.228000164,4493.589844,4.086999893,13.82999992,0.647659957,0.73752296,81.62999725,1.086921096,1.263679385,1944.300049,145.9880066,4.272999763,4514.870117,4.118000031,13.88000011
